block	ks	kn	org_chr1	start1	stop1	gene1	org_chr2	start2	stop2	gene2
#8r	0.1494	0.0420	a31607_2	72950918	72949924	Sobic.002G370400.1.v3.1	b34889_2	217126521	217127495	CDS:Zm00001d006808_T001
#9r	0.2334	0.0611	a31607_2	4592658	4589218	Sobic.002G048200.1.v3.1	b34889_2	240577564	240580182	CDS:Zm00001d007838_T001
#9r	0.1069	0.0211	a31607_2	4611430	4616769	Sobic.002G048700.1.v3.1	b34889_2	240575210	240569735	CDS:Zm00001d007837_T001
#9r	0.3850	0.0323	a31607_2	4626499	4627032	Sobic.002G048800.1.v3.1	b34889_2	240565986	240565474	CDS:Zm00001d007836_T001
#9r	0.3385	0.0570	a31607_2	4636527	4633399	Sobic.002G049000.1.v3.1	b34889_2	240560724	240563746	CDS:Zm00001d007835_T002
#9r	1.3526	0.3449	a31607_2	4739577	4740804	Sobic.002G050100.2.v3.1	b34889_2	240518224	240517404	CDS:Zm00001d007832_T001
#9r	2.1409	0.0941	a31607_2	4820732	4819599	Sobic.002G050900.2.v3.1	b34889_2	240482786	240483928	CDS:Zm00001d007830_T001
#9r	0.7262	0.0804	a31607_2	4866658	4870352	Sobic.002G051400.1.v3.1	b34889_2	240475379	240470311	CDS:Zm00001d007828_T001
#9r	0.6594	0.0876	a31607_2	4935833	4935237	Sobic.002G052000.2.v3.1	b34889_2	240431883	240432461	CDS:Zm00001d007827_T001
#9r	0.1312	0.0578	a31607_2	4995814	5000553	Sobic.002G052700.1.v3.1	b34889_2	240379942	240375286	CDS:Zm00001d007826_T002
#9r	0.6735	0.3244	a31607_2	5014589	5012888	Sobic.002G053000.2.v3.1	b34889_2	240365270	240369369	CDS:Zm00001d007825_T001
#10r	0.1144	0.0091	a31607_2	14790050	14785149	Sobic.002G118700.1.v3.1	b34889_2	174589629	174594505	CDS:Zm00001d005451_T002
#10r	0.1547	0.0200	a31607_2	14967842	14961921	Sobic.002G119400.1.v3.1	b34889_2	174566012	174573101	CDS:Zm00001d005450_T003
#10r	0.7162	0.0229	a31607_2	14975764	14976441	Sobic.002G119500.3.v3.1	b34889_2	174390382	174389767	CDS:Zm00001d005446_T001
#10r	0.2120	0.0425	a31607_2	15073175	15075307	Sobic.002G119600.1.v3.1	b34889_2	174373091	174370956	CDS:Zm00001d005445_T001
#10r	0.2259	0.0244	a31607_2	15104500	15100428	Sobic.002G119700.1.v3.1	b34889_2	174337614	174340678	CDS:Zm00001d005442_T001
#10r	82.2205	1.0384	a31607_2	15417653	15414477	Sobic.002G120400.2.v3.1	b34889_2	174188973	174190169	CDS:Zm00001d005439_T001
#10r	0.4096	0.0897	a31607_2	15708228	15709635	Sobic.002G120800.1.v3.1	b34889_2	173967519	173966248	CDS:Zm00001d005437_T001
#10r	0.4352	0.1888	a31607_2	15900170	15908945	Sobic.002G121100.1.v3.1	b34889_2	173889679	173882572	CDS:Zm00001d005434_T001
#10r	0.1963	0.0798	a31607_2	16223014	16222526	Sobic.002G122300.1.v3.1	b34889_2	173806363	173806863	CDS:Zm00001d005433_T001
#11r	0.5019	0.0592	a31607_2	8884469	8887854	Sobic.002G083100.1.v3.1	b34889_2	163020248	163016943	CDS:Zm00001d005189_T001
#11r	0.1915	0.0705	a31607_2	8907648	8903235	Sobic.002G083266.4.v3.1	b34889_2	163003511	163010510	CDS:Zm00001d005188_T002
#11r	0.2368	0.0405	a31607_2	8912749	8909686	Sobic.002G083400.1.v3.1	b34889_2	162911514	162914287	CDS:Zm00001d005185_T001
#11r	0.1381	0.0126	a31607_2	8937042	8939805	Sobic.002G083800.1.v3.1	b34889_2	162857928	162855253	CDS:Zm00001d005182_T001
#11r	0.1610	0.0757	a31607_2	8951958	8942730	Sobic.002G083900.1.v3.1	b34889_2	162701249	162708121	CDS:Zm00001d005179_T001
#11r	0.2087	0.0248	a31607_2	9015757	9015590	Sobic.002G084500.1.v3.1	b34889_2	162545345	162545515	CDS:Zm00001d005178_T001
#11r	0.4661	0.0367	a31607_2	9035020	9034391	Sobic.002G084900.1.v3.1	b34889_2	162446846	162447442	CDS:Zm00001d005177_T001
#11r	0.5636	0.1092	a31607_2	9041361	9044534	Sobic.002G085100.1.v3.1	b34889_2	162402717	162398257	CDS:Zm00001d005174_T001
#12r	1.3222	0.3553	a31607_2	5445504	5443852	Sobic.002G056200.1.v3.1	b34889_2	240071374	240073227	CDS:Zm00001d007810_T001
#12r	0.2367	0.1208	a31607_2	5465366	5477462	Sobic.002G056400.1.v3.1	b34889_2	240022206	240011715	CDS:Zm00001d007807_T006
#12r	0.2031	0.0566	a31607_2	5507391	5502360	Sobic.002G056701.1.v3.1	b34889_2	240009045	239999184	CDS:Zm00001d007806_T001
#12r	0.1583	0.0778	a31607_2	5539953	5543186	Sobic.002G056900.1.v3.1	b34889_2	239891485	239888443	CDS:Zm00001d007802_T001
#12r	0.5648	0.0845	a31607_2	5610487	5608715	Sobic.002G057900.2.v3.1	b34889_2	239872502	239873701	CDS:Zm00001d007800_T001
#12r	0.2936	0.1252	a31607_2	5667889	5670579	Sobic.002G058700.2.v3.1	b34889_2	239868792	239866041	CDS:Zm00001d007799_T001
#12r	66.9500	0.8406	a31607_2	5818383	5816517	Sobic.002G060500.2.v3.1	b34889_2	239851169	239852948	Zm00001d007798_T001
#12r	0.3691	0.0857	a31607_2	6008580	6010155	Sobic.002G062000.1.v3.1	b34889_2	239761555	239763163	CDS:Zm00001d007788_T001
#13r	0.2333	0.0562	a31607_2	74057182	74057787	Sobic.002G386000.1.v3.1	b34889_2	220379460	220378885	CDS:Zm00001d007027_T001
#13r	0.5673	0.0670	a31607_2	74074049	74074675	Sobic.002G386200.1.v3.1	b34889_2	220204047	220203442	CDS:Zm00001d007015_T001
#13r	0.9676	0.7213	a31607_2	74076574	74079084	Sobic.002G386300.1.v3.1	b34889_2	220187283	220174531	Zm00001d007013_T001
#13r	0.2151	0.0288	a31607_2	74079871	74081489	Sobic.002G386400.1.v3.1	b34889_2	220173961	220172313	CDS:Zm00001d007012_T001
#13r	91.5307	1.1689	a31607_2	74083495	74083665	Sobic.002G386500.1.v3.1	b34889_2	220153465	220153869	CDS:Zm00001d007010_T001
#13r	0.1004	0.0292	a31607_2	74087907	74095979	Sobic.002G386600.1.v3.1	b34889_2	220146747	220126961	CDS:Zm00001d007009_T001
#13r	0.1721	0.0142	a31607_2	74099563	74101788	Sobic.002G386700.1.v3.1	b34889_2	220029292	220017671	CDS:Zm00001d006951_T001
#14r	0.4402	0.1077	a31607_2	18525119	18524922	Sobic.002G130500.1.v3.1	b34889_2	171332684	171332454	CDS:Zm00001d005374_T001
#14r	59.4210	1.2810	a31607_2	18569193	18573581	Sobic.002G130900.1.v3.1	b34889_2	171276200	171265925	CDS:Zm00001d005373_T001
#14r	0.1784	0.0245	a31607_2	18701909	18695558	Sobic.002G131200.2.v3.1	b34889_2	171219794	171225705	CDS:Zm00001d005372_T001
#14r	0.1017	0.0236	a31607_2	18766184	18763348	Sobic.002G131400.1.v3.1	b34889_2	171125578	171128695	CDS:Zm00001d005370_T002
#14r	0.5570	0.3120	a31607_2	18781787	18779794	Sobic.002G131800.4.v3.1	b34889_2	171122923	171123806	CDS:Zm00001d005369_T001
#14r	0.1846	0.0357	a31607_2	18786505	18782946	Sobic.002G131900.1.v3.1	b34889_2	171116122	171122080	CDS:Zm00001d005368_T002
#15r	0.2836	0.0899	a31607_2	47149763	47159170	Sobic.002G155100.1.v3.1	b34889_2	177674817	177656144	CDS:Zm00001d005535_T002
#15r	0.1838	0.0699	a31607_2	47163237	47160373	Sobic.002G155200.1.v3.1	b34889_2	177646510	177655478	CDS:Zm00001d005534_T001
#15r	0.1979	0.0062	a31607_2	47261075	47259766	Sobic.002G155500.1.v3.1	b34889_2	177523481	177524627	CDS:Zm00001d005532_T003
#15r	0.4026	0.0707	a31607_2	47469744	47475884	Sobic.002G156400.1.v3.1	b34889_2	177301117	177306292	CDS:Zm00001d005528_T001
#15r	0.1178	0.0244	a31607_2	47707176	47715867	Sobic.002G157000.2.v3.1	b34889_2	177071388	177062468	CDS:Zm00001d005516_T001
#15r	0.1233	0.0551	a31607_2	47739492	47743630	Sobic.002G157100.1.v3.1	b34889_2	176956795	176947208	CDS:Zm00001d005513_T001
#16r	0.2364	0.0228	a31607_2	3937179	3932642	Sobic.002G040800.1.v3.1	b34889_2	242356814	242362277	CDS:Zm00001d007912_T001
#16r	0.8468	0.3213	a31607_2	3944403	3944939	Sobic.002G040900.1.v3.1	b34889_2	242342765	242342190	CDS:Zm00001d007911_T001
#16r	1.0291	0.2341	a31607_2	3950543	3949683	Sobic.002G041000.1.v3.1	b34889_2	242257231	242256380	CDS:Zm00001d007910_T001
#16r	67.5784	0.9923	a31607_2	3997877	3999160	Sobic.002G041666.1.v3.1	b34889_2	242255125	242256156	CDS:Zm00001d007909_T001
#16r	0.1732	0.0663	a31607_2	4046140	4040005	Sobic.002G042400.1.v3.1	b34889_2	242237293	242247630	CDS:Zm00001d007907_T002
#16r	0.1543	0.0128	a31607_2	4051582	4065073	Sobic.002G042500.1.v3.1	b34889_2	242196035	242176035	CDS:Zm00001d007905_T001
#17r	0.1104	0.0166	a31607_2	17707864	17711393	Sobic.002G128200.1.v3.1	b34889_2	172238117	172247911	CDS:Zm00001d005395_T001
#17r	0.3727	0.0064	a31607_2	17975909	17973406	Sobic.002G128800.1.v3.1	b34889_2	172200455	172201620	CDS:Zm00001d005394_T001
#17r	0.1989	0.0293	a31607_2	17991048	17996159	Sobic.002G129000.1.v3.1	b34889_2	172161420	172153750	CDS:Zm00001d005393_T006
#17r	0.4058	0.0727	a31607_2	18525119	18524922	Sobic.002G130500.1.v3.1	b34889_2	171988738	171988484	CDS:Zm00001d005389_T001
#17r	0.8737	0.0884	a31607_2	18533836	18532471	Sobic.002G130700.1.v3.1	b34889_2	171685002	171684094	CDS:Zm00001d005381_T001
#1f	87.4787	0.3539	a31607_2	76013593	76014720	Sobic.002G411900.2.v3.1	b34889_3	156317221	156318186	CDS:Zm00001d042214_T001
#1f	34.6872	0.4997	a31607_2	76018088	76019711	Sobic.002G412001.1.v3.1	b34889_3	156417115	156421186	CDS:Zm00001d042215_T001
#1f	190.2749	0.2361	a31607_2	76026167	76026484	Sobic.002G412100.1.v3.1	b34889_3	156523445	156523101	CDS:Zm00001d042217_T001
#1f	104.6097	0.7235	a31607_2	76039313	76040566	Sobic.002G412400.1.v3.1	b34889_3	156802190	156803772	CDS:Zm00001d042225_T001
#1f	3.9630	0.4359	a31607_2	76086698	76085975	Sobic.002G413100.1.v3.1	b34889_3	157174809	157173990	CDS:Zm00001d042237_T001
#1r	53.2517	0.1880	a31607_2	3667938	3669659	Sobic.002G037400.1.v3.1	b34889_3	111920827	111919013	CDS:Zm00001d041319_T001
#1r	17.2202	0.2864	a31607_2	3769980	3771089	Sobic.002G038600.1.v3.1	b34889_3	111211600	111212685	CDS:Zm00001d041305_T001
#1r	5.6531	0.4736	a31607_2	3781110	3781649	Sobic.002G038733.1.v3.1	b34889_3	110708014	110707526	CDS:Zm00001d041293_T001
#1r	1.5887	0.3186	a31607_2	3809105	3815164	Sobic.002G039200.1.v3.1	b34889_3	110171208	110162791	CDS:Zm00001d041280_T001
#1r	4.6173	0.3235	a31607_2	3839529	3847638	Sobic.002G039400.1.v3.1	b34889_3	109768461	109762952	CDS:Zm00001d041277_T001
#1f	4.2622	0.1403	a31607_2	61218441	61224345	Sobic.002G220600.1.v3.1	b34889_4	57416173	57418630	CDS:Zm00001d049987_T001
#1f	2.6980	0.2600	a31607_2	61343464	61344672	Sobic.002G221500.1.v3.1	b34889_4	57683950	57685116	CDS:Zm00001d049990_T001
#1f	2.1273	0.4635	a31607_2	61395952	61397280	Sobic.002G222300.1.v3.1	b34889_4	58070649	58072019	CDS:Zm00001d049991_T001
#1f	1.6241	0.1650	a31607_2	61504657	61503161	Sobic.002G223600.1.v3.1	b34889_4	59178006	59179422	CDS:Zm00001d050008_T001
#1f	80.0968	0.5250	a31607_2	61535694	61530964	Sobic.002G224000.1.v3.1	b34889_4	59300433	59298878	CDS:Zm00001d050011_T004
#1f	1.6679	0.2668	a31607_2	61637444	61638229	Sobic.002G224500.1.v3.1	b34889_4	59679062	59679787	CDS:Zm00001d050016_T001
#1f	1.7944	0.3878	a31607_2	61687119	61690446	Sobic.002G225000.1.v3.1	b34889_4	59929458	59934002	CDS:Zm00001d050017_T001
#1f	1.5908	0.2232	a31607_2	61695247	61698166	Sobic.002G225100.1.v3.1	b34889_4	60012118	60016585	CDS:Zm00001d050018_T006
#1f	1.6869	0.1479	a31607_2	61706600	61705362	Sobic.002G225200.1.v3.1	b34889_4	60069290	60068094	CDS:Zm00001d050019_T001
#1f	2.0857	0.1988	a31607_2	61739794	61737384	Sobic.002G225400.1.v3.1	b34889_4	60287025	60282096	CDS:Zm00001d050021_T001
#2f	122.7680	1.0504	a31607_2	65734313	65732724	Sobic.002G274600.1.v3.1	b34889_4	220092708	220091687	CDS:Zm00001d053208_T001
#2f	2.2031	0.2403	a31607_2	65821938	65815454	Sobic.002G275500.3.v3.1	b34889_4	220294738	220292997	CDS:Zm00001d053210_T001
#2f	0.6708	0.0319	a31607_2	65959173	65961970	Sobic.002G276800.1.v3.1	b34889_4	220339333	220342940	CDS:Zm00001d053211_T005
#2f	2.3395	0.2107	a31607_2	65981830	65986488	Sobic.002G277300.1.v3.1	b34889_4	220417362	220419341	CDS:Zm00001d053212_T001
#2f	3.8891	0.1530	a31607_2	66023988	66025940	Sobic.002G278100.1.v3.1	b34889_4	220462289	220464178	CDS:Zm00001d053214_T001
#2f	97.0089	0.1991	a31607_2	66045675	66047349	Sobic.002G278300.1.v3.1	b34889_4	220475681	220477125	CDS:Zm00001d053215_T001
#2f	1.0241	0.0201	a31607_2	66085718	66088940	Sobic.002G279000.1.v3.1	b34889_4	220620672	220622637	CDS:Zm00001d053217_T001
#2f	3.2416	0.2348	a31607_2	66108823	66107898	Sobic.002G279100.1.v3.1	b34889_4	220718653	220717756	CDS:Zm00001d053220_T001
#2f	72.5914	1.0962	a31607_2	66153850	66159426	Sobic.002G279900.1.v3.1	b34889_4	220840909	220845731	CDS:Zm00001d053225_T001
#3f	2.9183	0.2406	a31607_2	63517712	63515835	Sobic.002G247100.1.v3.1	b34889_4	203547061	203544298	CDS:Zm00001d052889_T001
#3f	1.2820	0.2793	a31607_2	63579510	63576564	Sobic.002G247800.1.v3.1	b34889_4	203615311	203611624	CDS:Zm00001d052890_T001
#3f	108.4830	0.7884	a31607_2	63609950	63608895	Sobic.002G248300.1.v3.1	b34889_4	203774225	203758689	CDS:Zm00001d052892_T001
#3f	3.6418	0.7704	a31607_2	63614334	63618748	Sobic.002G248400.1.v3.1	b34889_4	203852774	203855673	CDS:Zm00001d052893_T006
#3f	84.9035	0.2931	a31607_2	63625755	63624661	Sobic.002G248700.1.v3.1	b34889_4	203910891	203909773	CDS:Zm00001d052895_T001
#3f	85.1749	0.5516	a31607_2	63627181	63626864	Sobic.002G248800.1.v3.1	b34889_4	204030602	204030126	CDS:Zm00001d052898_T001
#3f	0.9251	0.2312	a31607_2	63634143	63631451	Sobic.002G249000.1.v3.1	b34889_4	204074312	204071483	CDS:Zm00001d052901_T001
#3f	99.9505	0.7340	a31607_2	63676552	63674018	Sobic.002G249600.1.v3.1	b34889_4	204324678	204328148	CDS:Zm00001d052906_T001
#4f	1.2377	0.2751	a31607_2	63927590	63932172	Sobic.002G252900.1.v3.1	b34889_4	43697744	43702430	CDS:Zm00001d049764_T001
#4f	2.0573	0.2603	a31607_2	63953250	63954431	Sobic.002G253200.1.v3.1	b34889_4	43843113	43845292	CDS:Zm00001d049765_T001
#4f	116.5815	0.2680	a31607_2	64068112	64067083	Sobic.002G254200.1.v3.1	b34889_4	43895608	43894396	CDS:Zm00001d049768_T001
#4f	2.8715	0.3181	a31607_2	64085453	64085836	Sobic.002G254300.1.v3.1	b34889_4	44000524	44000844	CDS:Zm00001d049769_T001
#4f	0.8375	0.2049	a31607_2	64113001	64118472	Sobic.002G254700.1.v3.1	b34889_4	44633780	44639823	CDS:Zm00001d049785_T001
#4f	90.5924	1.2256	a31607_2	64138122	64136680	Sobic.002G254900.1.v3.1	b34889_4	44704942	44708296	CDS:Zm00001d049789_T001
#4f	0.7021	0.0120	a31607_2	64146647	64148076	Sobic.002G255100.1.v3.1	b34889_4	44843871	44845655	CDS:Zm00001d049790_T001
#5f	1.0562	0.1252	a31607_2	64471137	64466176	Sobic.002G259400.1.v3.1	b34889_4	48662271	48658223	CDS:Zm00001d049857_T001
#5f	1.8899	0.3427	a31607_2	64499032	64497753	Sobic.002G259532.1.v3.1	b34889_4	48667400	48665025	CDS:Zm00001d049858_T001
#5f	12.4375	0.2865	a31607_2	64506643	64508451	Sobic.002G259600.1.v3.1	b34889_4	48975670	48977547	CDS:Zm00001d049860_T001
#5f	8.7036	1.6194	a31607_2	64550729	64548460	Sobic.002G260200.1.v3.1	b34889_4	49647701	49649236	CDS:Zm00001d049867_T001
#5f	1.7515	0.2655	a31607_2	64569824	64568124	Sobic.002G260600.1.v3.1	b34889_4	49703627	49701984	CDS:Zm00001d049870_T001
#5f	1.0305	0.1072	a31607_2	64584811	64578286	Sobic.002G260700.1.v3.1	b34889_4	49837753	49828071	CDS:Zm00001d049872_T001
#6f	10.9351	0.1624	a31607_2	61537613	61539769	Sobic.002G224100.1.v3.1	b34889_4	181463872	181464448	CDS:Zm00001d052155_T001
#6f	2.6110	0.5696	a31607_2	61687119	61690446	Sobic.002G225000.1.v3.1	b34889_4	181466433	181471469	CDS:Zm00001d052157_T005
#6f	78.3784	0.9085	a31607_2	61695247	61698166	Sobic.002G225100.1.v3.1	b34889_4	181529984	181539873	Zm00001d052161_T002
#6f	13.7917	0.4114	a31607_2	61798248	61796504	Sobic.002G225900.1.v3.1	b34889_4	181663396	181660380	CDS:Zm00001d052170_T001
#6f	12.2928	0.5520	a31607_2	61816263	61816817	Sobic.002G226300.1.v3.1	b34889_4	181675863	181676171	CDS:Zm00001d052172_T001
#6f	87.7788	2.2032	a31607_2	61857555	61858365	Sobic.002G226500.1.v3.1	b34889_4	181707238	181707894	CDS:Zm00001d052173_T001
#7f	74.7127	1.1484	a31607_2	62971661	62975158	Sobic.002G239700.1.v3.1	b34889_4	202137427	202148422	CDS:Zm00001d052833_T001
#7f	2.3394	0.1202	a31607_2	63113107	63113715	Sobic.002G241500.1.v3.1	b34889_4	202307193	202307801	CDS:Zm00001d052838_T001
#7f	1.2499	0.1910	a31607_2	63140684	63144709	Sobic.002G241700.1.v3.1	b34889_4	202386588	202391954	CDS:Zm00001d052840_T005
#7f	73.8294	1.3771	a31607_2	63156417	63155243	Sobic.002G242300.1.v3.1	b34889_4	202393548	202392499	CDS:Zm00001d052841_T003
#7f	61.2837	0.6031	a31607_2	63161559	63159061	Sobic.002G242500.1.v3.1	b34889_4	202447763	202445149	CDS:Zm00001d052847_T001
#1r	19.0392	0.5753	a31607_2	56651579	56646490	Sobic.002G183700.1.v3.1	b34889_4	184464368	184467211	CDS:Zm00001d052243_T001
#1r	13.7241	0.5096	a31607_2	56692820	56693528	Sobic.002G183900.1.v3.1	b34889_4	184185829	184184710	CDS:Zm00001d052234_T001
#1r	1.5833	0.2704	a31607_2	56791244	56792158	Sobic.002G184400.1.v3.1	b34889_4	183996699	183995749	CDS:Zm00001d052229_T001
#1r	3.8344	0.1877	a31607_2	56856470	56858132	Sobic.002G184600.1.v3.1	b34889_4	183822743	183820546	CDS:Zm00001d052227_T001
#1r	24.0727	0.5963	a31607_2	56904690	56905832	Sobic.002G184800.1.v3.1	b34889_4	183700289	183699276	CDS:Zm00001d052223_T001
#1r	73.8102	1.1057	a31607_2	56924002	56925363	Sobic.002G185200.2.v3.1	b34889_4	183587659	183587060	CDS:Zm00001d052220_T001
#2r	1.0136	0.0889	a31607_2	19785788	19790151	Sobic.002G133800.1.v3.1	b34889_4	55311439	55307470	CDS:Zm00001d049954_T001
#2r	1.2528	0.1992	a31607_2	19797943	19800774	Sobic.002G134001.1.v3.1	b34889_4	55178316	55175744	CDS:Zm00001d049952_T001
#2r	3.1752	0.2235	a31607_2	19822519	19830614	Sobic.002G134100.1.v3.1	b34889_4	55129808	55133074	CDS:Zm00001d049950_T001
#2r	0.8493	0.1792	a31607_2	19861801	19858726	Sobic.002G134400.1.v3.1	b34889_4	54772951	54775870	CDS:Zm00001d049948_T001
#2r	76.2474	0.3887	a31607_2	20117481	20118422	Sobic.002G134900.1.v3.1	b34889_4	54606978	54603947	CDS:Zm00001d049945_T002
#1f	32.8285	0.4203	a31607_2	56585961	56586581	Sobic.002G183400.1.v3.1	b34889_5	213815442	213816393	CDS:Zm00001d018075_T001
#1f	89.5799	0.3712	a31607_2	56791244	56792158	Sobic.002G184400.1.v3.1	b34889_5	213912954	213913979	CDS:Zm00001d018081_T001
#1f	6.3234	0.3172	a31607_2	56856470	56858132	Sobic.002G184600.1.v3.1	b34889_5	213921464	213923827	CDS:Zm00001d018082_T001
#1f	22.9589	0.4714	a31607_2	56904690	56905832	Sobic.002G184800.1.v3.1	b34889_5	213984418	213985413	CDS:Zm00001d018087_T001
#1f	72.7151	1.1453	a31607_2	56924002	56925363	Sobic.002G185200.2.v3.1	b34889_5	214041553	214042179	CDS:Zm00001d018089_T001
#2f	2.7833	0.4201	a31607_2	72600874	72603870	Sobic.002G366000.1.v3.1	b34889_5	7117104	7125225	CDS:Zm00001d013250_T001
#2f	2.3443	0.3205	a31607_2	72656975	72660172	Sobic.002G366900.2.v3.1	b34889_5	7132169	7135357	CDS:Zm00001d013251_T001
#2f	2.5087	0.1919	a31607_2	72786829	72790357	Sobic.002G368100.1.v3.1	b34889_5	7181437	7184305	CDS:Zm00001d013256_T001
#2f	1.9744	0.2803	a31607_2	72822088	72826645	Sobic.002G368700.1.v3.1	b34889_5	7241038	7257496	CDS:Zm00001d013259_T001
#2f	7.9197	0.6880	a31607_2	72922674	72919937	Sobic.002G370100.1.v3.1	b34889_5	7388449	7387590	CDS:Zm00001d013263_T001
#1r	78.8964	0.4094	a31607_2	1876115	1876699	Sobic.002G020200.1.v3.1	b34889_5	5982515	5981955	CDS:Zm00001d013178_T001
#1r	1.7857	0.2453	a31607_2	1895663	1891710	Sobic.002G020500.3.v3.1	b34889_5	5976892	5980617	CDS:Zm00001d013177_T001
#1r	4.4374	0.3322	a31607_2	1926293	1925754	Sobic.002G020800.1.v3.1	b34889_5	5936304	5935831	CDS:Zm00001d013175_T001
#1r	2.4373	0.3733	a31607_2	1949116	1953035	Sobic.002G021000.2.v3.1	b34889_5	5823286	5822165	CDS:Zm00001d013173_T001
#1r	2.5710	0.5075	a31607_2	1972202	1972933	Sobic.002G021300.1.v3.1	b34889_5	5811943	5811446	CDS:Zm00001d013172_T001
#1r	11.2745	0.8737	a31607_2	2063630	2068725	Sobic.002G022600.1.v3.1	b34889_5	5808158	5804406	CDS:Zm00001d013170_T001
#1r	2.0111	0.1018	a31607_2	2075395	2072935	Sobic.002G022700.1.v3.1	b34889_5	5758927	5761691	CDS:Zm00001d013168_T001
#1r	70.7193	0.8031	a31607_2	2114227	2118098	Sobic.002G023000.1.v3.1	b34889_5	5624213	5620674	CDS:Zm00001d013162_T001
#2r	2.8151	0.5791	a31607_2	61687119	61690446	Sobic.002G225000.1.v3.1	b34889_5	215878567	215874154	CDS:Zm00001d018179_T013
#2r	5.3275	0.3259	a31607_2	61695247	61698166	Sobic.002G225100.1.v3.1	b34889_5	215871393	215862207	CDS:Zm00001d018178_T001
#2r	2.8273	0.1725	a31607_2	61763058	61764457	Sobic.002G225600.2.v3.1	b34889_5	215720531	215718881	CDS:Zm00001d018159_T001
#2r	6.3160	0.4765	a31607_2	61785485	61786369	Sobic.002G225700.1.v3.1	b34889_5	215717121	215716411	CDS:Zm00001d018158_T001
#2r	20.7901	0.4460	a31607_2	61798248	61796504	Sobic.002G225900.1.v3.1	b34889_5	215683319	215687967	CDS:Zm00001d018155_T001
#2r	84.4174	1.1539	a31607_2	61857555	61858365	Sobic.002G226500.1.v3.1	b34889_5	215560543	215559914	CDS:Zm00001d018150_T001
#3r	1.8600	0.2703	a31607_2	3781110	3781649	Sobic.002G038733.1.v3.1	b34889_5	4789393	4788839	CDS:Zm00001d013110_T001
#3r	2.6191	0.1243	a31607_2	3859446	3857146	Sobic.002G039700.1.v3.1	b34889_5	4776593	4779704	CDS:Zm00001d013108_T001
#3r	1.1112	0.2655	a31607_2	3918555	3916498	Sobic.002G040600.1.v3.1	b34889_5	4768402	4771120	CDS:Zm00001d013107_T001
#3r	17.8598	0.3546	a31607_2	3937179	3932642	Sobic.002G040800.1.v3.1	b34889_5	4762761	4766223	CDS:Zm00001d013105_T002
#3r	77.2086	0.5026	a31607_2	3944403	3944939	Sobic.002G040900.1.v3.1	b34889_5	4718011	4717463	CDS:Zm00001d013104_T001
#3r	21.3486	8.6660	a31607_2	3997877	3999160	Sobic.002G041666.1.v3.1	b34889_5	4703800	4704819	CDS:Zm00001d013099_T001
#4r	8.8641	0.4539	a31607_2	62631362	62630802	Sobic.002G235500.1.v3.1	b34889_5	210005007	210005537	CDS:Zm00001d017911_T001
#4r	64.2812	0.6729	a31607_2	62703823	62710397	Sobic.002G236200.2.v3.1	b34889_5	209977978	209974648	CDS:Zm00001d017908_T001
#4r	2.2877	0.2167	a31607_2	62717291	62714515	Sobic.002G236400.1.v3.1	b34889_5	209944646	209947957	CDS:Zm00001d017906_T003
#4r	81.8109	0.4763	a31607_2	62729243	62730001	Sobic.002G236600.2.v3.1	b34889_5	209783391	209782489	CDS:Zm00001d017900_T001
#4r	3.1881	0.3468	a31607_2	62878325	62870034	Sobic.002G238300.1.v3.1	b34889_5	209709668	209714159	CDS:Zm00001d017895_T006
#4r	59.1437	1.1841	a31607_2	62891613	62893764	Sobic.002G238500.2.v3.1	b34889_5	209652199	209653568	CDS:Zm00001d017889_T001
#5r	1.5801	0.0576	a31607_2	5151280	5153396	Sobic.002G054000.1.v3.1	b34889_5	4379423	4381523	CDS:Zm00001d013076_T001
#5r	0.8864	0.1161	a31607_2	5270612	5265305	Sobic.002G055200.1.v3.1	b34889_5	4377411	4368962	CDS:Zm00001d013075_T001
#5r	4.4762	0.2186	a31607_2	5322667	5321867	Sobic.002G055900.1.v3.1	b34889_5	4310607	4311353	CDS:Zm00001d013071_T001
#5r	12.5321	0.2831	a31607_2	5462564	5463533	Sobic.002G056300.1.v3.1	b34889_5	4147333	4148223	CDS:Zm00001d013066_T004
#5r	2.5826	0.6686	a31607_2	5539953	5543186	Sobic.002G056900.1.v3.1	b34889_5	4128405	4123733	CDS:Zm00001d013065_T002
#5r	24.7500	0.4162	a31607_2	5610487	5608715	Sobic.002G057900.2.v3.1	b34889_5	4062561	4063278	CDS:Zm00001d013061_T001
#6r	69.2665	0.1572	a31607_2	2404849	2403320	Sobic.002G026200.1.v3.1	b34889_5	5643323	5642010	CDS:Zm00001d013163_T001
#6r	3.9499	0.8292	a31607_2	2575533	2579488	Sobic.002G027700.1.v3.1	b34889_5	5624213	5620674	CDS:Zm00001d013162_T001
#6r	125.7096	0.2979	a31607_2	2727675	2728964	Sobic.002G029400.1.v3.1	b34889_5	5454893	5453665	CDS:Zm00001d013151_T001
#6r	10.4108	0.9753	a31607_2	2745619	2750435	Sobic.002G029600.1.v3.1	b34889_5	5360918	5356108	CDS:Zm00001d013140_T001
#6r	1.3809	0.5358	a31607_2	2831745	2833702	Sobic.002G031000.1.v3.1	b34889_5	5230998	5229079	CDS:Zm00001d013130_T001
#1f	0.7898	0.1603	a31607_2	61879277	61893913	Sobic.002G226900.1.v3.1	b34889_7	130391215	130417544	CDS:Zm00001d020728_T005
